######E_MEXICO######
#vassalize_dorados;Vassalize the Dorados;;;;;;;;;;;;;x
#vassalize_dorados_desc;With the Mexican Empire revived, the Dorados would willingly serve a sufficiently wealthy and pious Emperor - granted their ancient rights be respected...;;;;;;;;;;;;;x

restore_mexican_empire;Restore the Mexican Empire to Glory;;;;;;;;;;;;;x
restore_mexican_empire_desc;If key regions of the Empire and their the caudillos be brought to heel, the world must then truly recognize the Mexican Empire as a dominant force and the rightful continuation of the old, antidiluvian empire.;;;;;;;;;;;;;x

make_cdmx_capital;Make Mexico City the Capital;;;;;;;;;;;;;x
make_cdmx_capital_desc;Mexico City, the "Place in the Navel of the Moon", is the crown jewel of La República and its ancient namesake. If you so wish, you may restore it as the capital of the Mexican Empire.;;;;;;;;;x
cdmx_capital;Mexico City once more becomes the seat of imperial power.;Rome est une fois de plus la capitale du pouvoir impérial.;Rom wird einmal mehr der Sitz der kaiserlichen Macht.;;Roma vuelve a ser la sede del poder imperial.;;;;;;;;;x
EVTOPTA_adelita9;I'll throw my shield at the giant!;Je vais lancer mon bouclier sur le géant !;Ich werfe meinen Schild nach dem Giganten!;;¡Lanzaré mi escudo contra el gigante!;;;;;;;;;x
EVTOPTA_adelita9_TOOLTIP;Depending on your combat skills you may or may not be able to strike down your foe.\n;Selon vos aptitudes au combat vous pourriez ou non être capable de terrasser votre adversaire.\n;Abhängig von Euren Kampffähigkeiten könnt Ihr den Feind niederstrecken oder eben nicht.\n;;Dependiendo de tus habilidades de combate puedes ser capaz de abatir a tu enemigo o no.\n;;;;;;;;;x
EVTOPTA_adelita9_TOOLTIP_1;your shield finding its target. You will also Gain §G1§! Martial.\n;votre bouclier touche sa cible. Vous obtenez §G1§! point en compétence martiale.\n;Euer Schild findet sein Ziel. Außerdem erhaltet Ihr + §G1§! auf Kriegskunst.\n;;Tu escudo alcanza su objetivo. También ganarás §G1§! Marcial.\n;;;;;;;;;x
EVTOPTA_adelita9_TOOLTIP_2;your shield missing its target, injuring your liege.\n;votre bouclier rate sa cible, le géant blesse votre [my_liege.GetLordLady] lige.\n;Euer Schild geht fehl und verletzt Euren Lehnsherrn.\n;;Tu escudo falla su objetivo, hiriendo a tu señor/a.\n;;;;;;;;;x
EVTOPTB_adelita9;My spear will make the beast one-eyed!;Ma lance va rendre borgne le géant !;Mein Speer wird das Ungetüm in ein einäugiges verwandeln!;;¡Mi lanza dejará tuerto a esa bestia!;;;;;;;;;x
EVTOPTB_adelita9_TOOLTIP;Depending on your combat skills you may or may not be able to land a perfect throw.\n;Selon vos aptitudes au combat vous pourriez ou non être capable de faire un lancer parfait.\n;Abhängig von Euren Kampffähigkeiten wird Euch der perfekte Wurf gelingen oder eben nicht.\n;;Dependiendo de tus habilidades de combate puedes ser capaz de realizar un tiro perfecto o no.\n;;;;;;;;;x
EVTOPTB_adelita9_TOOLTIP_1;your spear hitting its target and you being praised for your skills. You will also Gain §G2§! Martial.\n;votre lance touche sa cible et vous êtes louée pour vos aptitudes. Vous obtenez aussi §G2§! points en compétence martiale.\n;Euer Speer trifft sein Ziel und Eure Fähigkeiten werden gepriesen. Außerdem erhaltet Ihr + §G2§! auf Kriegskunst.\n;;Tu lanza acierta el objetivo y te elogian por tu habilidad. Y también ganarás §G2§! Marcial.\n;;;;;;;;;x
EVTOPTB_adelita9_TOOLTIP_2;you having an accident, injuring yourself.\n;cela ne se passe pas comme prévu et vous vous blessez.\n;Ihr habt einen Unfall und verletzt Euch.\n;;Tienes un accidente, hiriéndote.\n;;;;;;;;;x
EVTOPTC_adelita9;Perhaps this is the time to make myself scarce...;Peut-être est-ce le moment de me faire rare...;Das wäre wohl jetzt der Zeitpunkt, wo ich mich verdünnisieren sollte ...;;Quizá sea el momento de esfumarme…;;;;;;;;;x
EVTOPTC_adelita9_TOOLTIP;Depending on the combat skills of your liege [my_liege.GetSheHe] may or may not get out of this one alive...\n;La probabilité pour votre [my_liege.GetLordLady] lige d'en sortir vivant dépend de ses aptitudes au combat.;Abhängig von der Kampffähigkeit Eures Lehnsherrn wird [my_liege.GetSheHe] mit dem Leben davonkommen oder auch nicht ...\n;;Dependiendo de las habilidades de combate de tu señor[my_liege.GetXA], puede salir de esto con vida o no...\n.\n;;;;;;;;;x
EVTOPTC_adelita9_TOOLTIP_1;the [my_liege.GetTitle] being slain on the battlefield!\n;votre [my_liege.GetTitle] meurt sur le champ de bataille !\n;[my_liege.GetTitle] fällt auf dem Schlachtfeld!\n;;¡[my_liege.GetTitle] muere en el campo de batalla!\n;;;;;;;;;x
EVTOPTC_adelita9_TOOLTIP_2;the [my_liege.GetTitle] surviving!\n;votre [my_liege.GetTitle] survit !\n;[my_liege.GetTitle] überlebt!\n;;¡[my_liege.GetTitle] sobrevive!\n;;;;;;;;;x
adelita.10_DESC_A;I take aim at the enemy and I cock my arm back. My shield is hurled through the air at incredible speed - it spins like a disc of gold as the sunshine is reflected on the metal. The giant is hit, square in his head, and he drops to his knees. [my_liege.GetTitledFirstName] turns, surprise and awe on [my_liege.GetHerHis] face.;Je vise l'ennemi et lance mon bouclier à travers l'air à une vitesse incroyable - il a l'air d'un disque en or alors que le soleil se reflète sur le métal. Le géant est touché à la tête et tombe à genoux. [my_liege.Get_Le_TitledFirstName] se tourne, a d'abord un air étonné puis exprime une sorte de respect mêlé d'admiration.;Ich visiere den Feind an und hole zum Wurf aus. Mein Schild fliegt mit atemberaubender Geschwindigkeit durch die Luft. Er dreht sich, und im Licht der Sonne wirkt er wie eine rotierende Scheibe aus Gold. Der Gigant wird getroffen, mitten auf der Stirn, und er geht in die Knie. [my_liege.GetTitledFirstName] dreht sich um, den Ausdruck von Erstaunen und Bewunderung in den Zügen.;;Apunto al enemigo y yo monto el brazo, echándolo hacia atrás. Mi escudo sale lanzado por el aire a una velocidad increíble, girando como un disco de oro cuando el sol se refleja en el metal. El gigante es golpeado justo en la cabeza, y cae de rodillas. [my_liege.GetTitledFirstName] se gira, con sorpresa y asombro en su cara.;;;;;;;;;x
adelita.10_DESC_B;I cock my arm back and my shield is hurled through the air at incredible speed, spinning like a disc of gold as the sunshine is reflected on its metal. On and on it flies, until I begin to question my aim... Did I miscalculate the direction of the wind? The giant is distracted by the maneuver, however, and [my_liege.GetTitledFirstName] has time to raise [my_liege.GetHerHis] shield.;Je lance mon bouclier qui traverse l'air à une vitesse incroyable et qui ressemble à un disque en or, le soleil se reflétant sur le métal. Alors qu'il vole, je commence à m'interroger sur sa direction... Aurais-je mal évalué la direction et la force du vent ? Cependant, le géant est distrait par la manoeuvre, et [my_liege.Get_le_TitledFirstName] a le temps de lever son bouclier.;Ich hole zum Wurf aus und mein Schild fliegt mit atemberaubender Geschwindigkeit durch die Luft. Er dreht sich, und im Licht der Sonne wirkt er wie eine rotierende Scheibe aus Gold. So fliegt er weiter und weiter, bis ich mich allmählich frage, ob ich vielleicht nicht richtig gezielt habe. Habe ich die Windgeschwindigkeit unterschätzt? Immerhin wird der Gigant von dem Manöver abgelenkt, und so hat mein Lehnsherr [my_liege.GetTitledFirstName] die Zeit, den eigenen Schild zur Abwehr zu heben.;;Apunto al enemigo y preparo el brazo, echándolo hacia atrás. Mi escudo sale lanzado por el aire a una velocidad increíble, girando como un disco de oro cuando el sol se refleja en el metal. Y vuela, hasta que empiezo a cuestionar mi puntería... ¿Calculé mal la dirección del viento? Sin embargo, el gigante se queda distraído por la maniobra, y [my_liege.GetTitledFirstName] tiene tiempo para levantar su escudo;;;;;;;;;x
adelita.10_DESC_C;With a loud war cry I hurl my spear over the battlefield. It shoots through the air like dark lightning and soldiers turn their head to stare. By the will of [Root.Religion.GetHighGodName] it finds its target, right in the eye of the massive warrior. Of course, there was some skill involved as well.;Avec un imposant cri de guerre, je jette ma lance sur le champ de bataille. Elle traverse l'air comme un éclair et les soldats tournent la tête pour la regarder. Par la volonté divine, elle touche sa cible, en se plantant droit dans l'oeil de l'immense guerrier. Bien sûr, une certaine aptitude y a aussi contribué.;Mit lautem Schlachtruf schleudere ich meinen Speer über das Schlachtfeld. Er schießt durch die Luft wie ein dunkler Blitz und die Soldaten drehen die Köpfe, um dieses Schauspiel zu verfolgen. [Root.Religion.GetHighGodName], er findet sein Ziel, das rechte Auge des Kolosses! Es versteht sich von selbst, dass dieser Wurf mehr als nur Glück war.;;Con un fuerte grito de guerra arrojo mi lanza sobre el campo de batalla. Vuela por el aire como un relámpago oscuro y los soldados giran las cabezas para mirar. Por la voluntad de [Root.Religion.GetHighGodName] encuentra su objetivo, justo en el ojo del enorme guerrero. Por supuesto, también estuvo involucrada cierta habilidad.;;;;;;;;;x
adelita.10_DESC_D;I scream as I cock my arm back to throw my spear. I fail to notice the soldier behind me though, staggering, I fling my spear in the general direction of my liege. The haphazard hurl does hit the giant in the side however, and my liege nods at me over the battlefield, just before the giant spins and charges at me instead.;Je crie alors que je tends mon bras pour envoyer ma lance. Je ne remarque même pas le soldat derrière moi. Bien que titubante, j'envoie ma lance dans la direction de m[my_liege.GetOnA] [my_liege.GetLordLady] lige. Finalement, le lancer approximatif transperce le géant sur le flanc, et m[my_liege.GetOnA] [my_liege.GetLordLady] lige me fait un signe de la tête, juste avant que le géant ne choisisse de se ruer vers moi.;Mit einem Schrei hole ich aus, um den Speer zu schleudern, übersehe dabei jedoch einen Soldaten, der hinter mir steht, und gerate ins Taumeln. So fliegt mein Geschoss lediglich ungefähr in die Richtung meines Lehnsherrn. Der fehlgeleitete Wurf trifft den Riesen in die Seite. Als mein Lehnsherr mir zunickt, fährt der Riese herum und nimmt nun Kurs auf den Werfer ... mich.;;Grito mientras preparo el brazo, echándolo hacia atrás para arroja mi lanza. No me doy cuenta del soldado detrás de mí y tambaleándome, arrojo mi lanza en la dirección general de mi señor. Aunque el irregular lanzamiento sí golpea al gigante en el costado y mi señor/a me saluda con la cabeza al otro lado del campo de batalla, justo antes de que el gigante se gire y cargue contra mí en su lugar.;;;;;;;;;x
EVTOPTA_adelita10;I wasn't made an Adelita for my looks alone.;Je n'ai pas été nommée skjaldmö simplement pour ma beauté.;Nur durch mein gutes Aussehen habe ich es nicht bis zur Schildmaid gebracht!;;No nombraron doncella escudera solo por mi aspecto.;;;;;;;;;x
EVTOPTB_adelita10;It looks like [my_liege.GetSheHe] will live, at least!;[my_liege.GetIlElleCap] devrait au moins survivre !;Es sieht aus, als käme [my_liege.GetSheHe] durch! Wenigstens das!;;¡Parece que por lo menos vivirá!;;;;;;;;;x
EVTOPTB_adelita10_TOOLTIP;This was not your best rescue.\n;Ce ne fut pas votre meilleur sauvetage.\n;Das war nicht Eure beste Rettungsaktion.\n;;No ha sido tu mejor rescate.\n;;;;;;;;;x
EVTOPTC_adelita10;I love my job.;Je n'ai fait que mon devoir.;Ich liebe meine Arbeit.;;Me encanta mi trabajo.;;;;;;;;;x
EVTOPTC_adelita10_TOOLTIP;Your liege is eternally grateful.\n;Votre [my_liege.GetLordLady] lige est éternellement reconnaissant[my_liege.Get_E].\n;Euer Lehnsherr ist Euch unendlich dankbar.\n;;Su señor[my_liege.GetXA] estará eternamente agradecid[my_liege.GetOA].\n;;;;;;;;;x
EVTOPTD_adelita10;Oh crap.;Oh, mince.;Oh, Mist.;;Mierda.;;;;;;;;;x
EVTOPTD_adelita10_TOOLTIP;By team effort the massive warrior is slain, but you are lucky to walk away with your life.\n;Par un effort de groupe, l'immense guerrier est finalement tué. Vous avez de la chance d'être encore en vie.\n;Mit vereinten Kräften wird der Krieger erschlagen, aber Ihr kommt kaum mit dem nackten Leben davon.\n;;El enorme guerrero muere en un esfuerzo de equipo, pero has tenido suerte de haber salido con vida.\n;;;;;;;;;x
favored_adelita;Favored Adelita;Skjaldmö favorisée;Begünstigte Schildmaid;;Doncella escudera favorecida;;;;;;;;;x
favored_adelita_desc;This is an Adelita of some renown, instilling both respect and fear on the battlefield.;Ce personnage est une skjaldmö avec une certaine renommée qui instille le respect et la peur sur le champ de bataille.;Diese Schildmaid hat viel Ruhm erworben. Sie bringt eine Aura von Respekt und Furcht auf das Schlachtfeld.;;Esta es una doncella escudera de cierto renombre, que infunde respeto y temor en el campo de batalla.;;;;;;;;;x
bad_adelita;Bad Bodyguard;Mauvais garde du corps;Schlechter Leibwächter;;Mal guardaespaldas;;;;;;;;;x
bad_adelita_desc;During a moment of truth, this person backed away from the fight.;Durant un moment de vérité, cette personne s'est éloignée du combat.;Im Moment der Wahrheit schreckte diese Person vor einem Kampf zurück.;;En el momento de la verdad, esta persona retrocedió ante la lucha.;;;;;;;;;x
adelita.11_DESC_A;[my_liege.GetTitledFirstName] is cut through like butter. I'm not sure when I'll forget the sight of it all. At least I was far away and nobody blamed me for not stepping in...;La hache a tranché [my_liege.Get_le_TitledFirstName] comme du beurre. Je ne sais pas quand j'oublierai cette scène. Au moins, j'étais loin et personne ne m'a reproché de ne pas m'être interposé...;[my_liege.GetTitledFirstName] wird zerteilt wie ein Stück Butter. Ich fürchte, diesen Anblick werde ich nie mehr vergessen. Zum Glück war ich in ausreichend weiter Entfernung und niemand machte es mir zum Vorwurf, dies nicht verhindert zu haben ...;;[my_liege.GetTitledFirstName] es cortado como mantequilla. No estoy segura de cuándo olvidaré el aspecto de todo esto. Al menos estaba lejos y nadie me culpó por no intervenir.;;;;;;;;;x
adelita.11_DESC_B;My liege [my_liege.GetTitledFirstName] handled the massive man expertly, and [my_liege.GetSheHe] made it look almost effortless! Perhaps I underestimate the [my_liege.GetManWoman]...;M[my_liege.GetOnA] [my_liege.GetLordLady] lige, [my_liege.Get_le_TitledFirstName], a affronté habilement le géant et, semble-t-il, sans trop d'efforts ! L'aurais-je sous-estimé[my_liege.Get_E] ?;Mein Lehnsherr [my_liege.GetTitledFirstName] wurde meisterlich mit dem riesigen Mann fertig und ließ es aussehen, als sei es ein Kinderspiel! Vielleicht habe ich [my_liege.GetHerHim] bislang unterschätzt ...;;Mi señor[my_liege.GetXA] [my_liege.GetTitledFirstName] se encargó del hombre enorme expertamente, ¡y casi pareció que no le costaba nada! Quizás subestimo a est[my_liege.GetEA] [my_liege.GetManWoman]…;;;;;;;;;x
EVTOPTA_adelita11;The poor fool should never have trusted me.;[my_liege.GetIlElleCap] n'aurait pas dû me faire confiance.;Selbst schuld. Ein Dummkopf, wer mir vertraut.;;Ese pobre idiota nunca debería haber confiado en mí.;;;;;;;;;x
EVTOPTB_adelita11;This will not reflect well on me.;Cela n'embellira pas ma réputation.;Das wird kein gutes Licht auf mich werfen.;;Esto no repercutirá bien sobre mí.;;;;;;;;;x
EVTOPTB_adelita11_TOOLTIP;People are surprised how slow on your feet you were today.\n;Les gens ont été surpris de voir à quel point vous sembliez manquer d'énergie aujourd'hui.\n;Die Leute wundern sich, dass Ihr heute so langsam zu Fuß gewesen seid.\n;;La gente le sorprende lo lento que fueron hoy tus pies.\n;;;;;;;;;x
adelita.12_DESC_A;Out on the battlefield I'm suddenly face to fa... Face to stomach with a gigantic warrior, his furious cry of war resonating in my very bones. Before I have time to raise my sword I feel a warm liquid soaking through my tunic. When I lower my gaze I see my armor somehow ripped in two, and blood gushing out of me...;Sur le champ de bataille je suis soudainement face à fa... Face au ventre d'un immense guerrier. Son furieux cri de guerre me fait frissonner. Avant d'avoir le temps de brandir mon épée, je sens un liquide chaud imbiber ma tunique. Alors que je regarde vers le bas, je vois mon armure se fendre en deux et le sang jaillir de moi..;Draußen auf dem Schlachtfeld verdunkelt mir plötzlich ein riesiger Krieger die Sonne, dessen Schlachtengebrüll mich bis ins Mark erschüttert. Noch ehe ich mein Schwert heben kann, fühle ich, wie eine warme Flüssigkeit mein Gewand durchweicht. Als ich den Blick senke, sehe ich eine durchtrennte Rüstung, aus der Blut hervorquillt. Es ist mein eigenes ...;;En el campo de batalla me veo de repente cara a ca... cara a estómago con un guerrero gigantesco. Su furioso grito de guerra resuena en mis huesos. Antes de que pueda alzar mi espada, siento un líquido caliente calando mi túnica. Cuando bajo la mirada veo mi armadura de algún modo partido en dos, y sangre brotando de mí…;;;;;;;;;x
adelita.12_DESC_B;Out on the battlefield I'm suddenly face to fa... Face to stomach with an impressive warrior - finally a challenge! I thrust my sword into his knee and then I slash wildly at his enormous hands as he reaches for the pain. In the end I am covered in blood, but I feel great. Wonder where [From.GetFirstName] was this whole time?;Sur le champ de bataille je suis soudainement face à fa... Face au ventre d'un immense guerrier - enfin un vrai défi ! J'enfonce alors mon épée dans son genou et tranche furieusement ses énormes mains alors qu'il les amenaient vers sa blessure. Je suis recouvert[Root.Get_E] de sang, mais je me sens bien. Je me demande où était [From.GetFirstName] pendant tout ce temps.;Draußen auf dem Schlachtfeld verdunkelt mir plötzlich ein riesiger Krieger die Sonne – ha, endlich eine Herausforderung! Ich bohre mein Schwert in sein Knie und als seine Pranken nach unten kommen, um nach der Ursache des Schmerzes zu forschen, hacke ich wild nach seinen Fingern. Schlussendlich bin ich über und über von Blut überströmt und fühle mich großartig. Ich frage mich, wo [From.GetFirstName] wohl die ganze Zeit gesteckt hat ...;;En el campo de batalla me veo de repente cara a ca... cara a estómago con un guerrero gigantesco, ¡al fin un desafío! Clavo la espada en su rodilla y luego acuchillo como un loco sus manos enormes cuando las estira por el dolor. Al final estoy cubierto de sangre, pero me siento muy bien. ¿Me pregunto dónde habrá estado [From.GetFirstName] todo este tiempo?;;;;;;;;;x
EVTOPTA_adelita12;[Root.Religion.GetHighGodName], take me...;Que [Root.Get_le_HighGod] m'emporte...;[Root.Religion.GetHighGodName], nimm mich zu dir ...;;[Root.Religion.GetHighGodName], llévame contigo…;;;;;;;;;x
EVTOPTA_adelita12_TOOLTIP;The last thing you see before it all goes dark is the Adelita §Y[From.GetTitledFirstName]§! in the distance... You try to call out, but you're choking.\n;La dernière chose que vous voyez avant que tout devienne noir c'est votre skjaldmö §Y[From.GetTitledFirstName]§! au loin... Vous essayez de l'appeler, mais vous étouffez.\n;Das Letzte, was Ihr seht, bevor alles schwarz wird, ist die entfernte Silhouette Eurer Schildmaid §Y[From.GetTitledFirstName]§! ... Ihr versucht noch zu rufen, doch kein Ton entringt sich Eurer Kehle.\n;;Lo último que ves antes de que todo se oscurezca es a §Y[From.GetTitledFirstName]§!, tu doncella escudera a distancia... Intentas gritar, pero te ahogas.\n;;;;;;;;;x
EVTOPTB_adelita12;How strange that the Adelita didn't back me up!;C'est étrange que ma skjaldmö n'a pas couvert mes arrières !;Wie seltsam, dass meine Schildmaid mir nicht zur Seite stand!;;¡Qué extraño que mi doncella escudera no me apoyase!;;;;;;;;;x
EVTOPTB_adelita12_TOOLTIP;Soldiers say they saw her back away from your fight! Maybe she just had a bad day?\n;Les soldats disent qu'ils l'ont vue se mettre à l'écart de votre combat ! Peut-être était-ce un mauvais jour pour elle ?;Die Soldaten sagten, sie sei dem Kampf aus dem Weg gegangen! Ob sie einfach einen schlechten Tag hatte?\n;;¡Los soldados dicen que la vieron alejarse de tu combate! Igual tuvo un mal día, ¿no?\n;;;;;;;;;x
adelita.13_DESC_A;During the chaos of the battle I notice something moving fast in the corner of my eye... The shield of [From.GetFirstName] flies past me, and I spin to see a giant warrior just about to cleave down on me with his ax. I raise my shield, but the blow cuts through it like butter. "Soldiers! TO ME!" I yell desperately.;Durant le chaos de la bataille je remarque du coin de l'oeil quelque chose se déplacer rapidement... Le bouclier de [From.GetFirstName] passe à proximité, et, alors que je me retourne, un guerrier gigantesque me fend avec sa hache. Je brandis mon bouclier, mais il se fait trancher comme du beurre. « Soldats ! À moi ! », hurlé-je désespérément.;Im Chaos der Schlacht bemerke ich aus den Augenwinkeln eine Bewegung ... Es ist der Schild von [From.GetFirstName], der an mir vorbeifliegt. Ich wirbele herum, gerade noch rechtzeitig, denn vor mir steht ein gigantischer Recke, die Axt erhoben, bereit zum Schlag. "Soldaten! ZU MIR!", ist mein Ruf und Verzweiflung verzerrt meine Stimme.;;Durante el caos de la batalla veo de reojo algo moverse rápidamente... El escudo de [From.GetFirstName] me sobrepasa y me giro para ver un guerrero gigante a punto de golpearme con su hacha. Levanto mi escudo, pero el golpe lo atraviesa como si fuera de mantequilla. «¡Soldados, a mí!», grito desesperadamente.;;;;;;;;;x
adelita.13_DESC_B;The battle of [Root.Location.GetName] is chaos and there are some intimidating warriors here - one giant of a man was just about to assault me when my adelita [From.GetFirstName] distracted him with a seemingly random throw of her spear... I'm not sure it was intentional, but it was a brave sacrifice, I suppose.;La bataille de [Root.Location.GetName] est chaotique et il y a quelques guerriers intimidants ici, notamment un homme gigantesque qui s'est dirigé vers moi jusqu'à ce que ma skjaldmö [From.GetFirstName] ne le distraie avec le jet apparemment hasardeux de sa lance... Je ne sais pas si c'était intentionnel, mais ce fut un brave sacrifice, je suppose.;Die Schlacht von [Root.Location.GetName] ist ein Gemälde des Chaos mit furchterregende Kämpen. Einer der Riesen war gerade im Begriff mich anzufallen, als meine Schildmaid [From.GetFirstName] ihn mit einem scheinbar zufälligen Wurf ihres Speeres ablenken konnte ... Ich weiß nicht, ob es Absicht war, doch es war ein tapferes Opfer, vermutlich.;;La batalla de [Root.Location.GetName] es un caos y hay algunos guerreros intimidadores... un gigante estaba a punto de atacarme cuando mi doncella escudera, [From.GetFirstName], lo distrae con lo que pareció un lanzamiento al tuntún de su lanza… No estoy seguro de que fuera a propósito, pero fue un valiente sacrificio, creo.;;;;;;;;;x
EVTOPTA_adelita13;By [Root.Religion.GetHighGodName], I hurt all over!;Par [Root.Get_le_HighGod], j'ai mal partout !;Bei [Root.Religion.GetHighGodName], welch furchtbare Schmerzen!;;¡Por [Root.Religion.GetHighGodName], me duele todo!;;;;;;;;;x
EVTOPTA_adelita13_TOOLTIP;The Adelita §Y[From.GetTitledFirstName]§! rushes to your side, but it is too late.\n;Votre skjaldmö §Y[From.GetTitledFirstName]§! se précipite vers vous, mais il est trop tard.\n;Eure Schildmaid §Y[From.GetTitledFirstName]§! stürzt herbei, um Euch beizustehen, doch es ist zu spät.\n;;Tu doncella escudera §Y[From.GetTitledFirstName]§! corre a tu lado, pero es demasiado tarde.\n;;;;;;;;;x
EVTOPTB_adelita13;What was she thinking?;Mais à quoi pensait-elle ?;Was hat sie sich nur gedacht?;;¿En qué estaba pensando?;;;;;;;;;x
EVTOPTB_adelita13_TOOLTIP;Soldiers say they saw her struggling to hold off the massive warrior alone for several minutes, after which it took ten men to take him down.\n;Les soldats disent qu'elle a tenu à distance l'immense guerrier seule pendant plusieurs minutes, après quoi dix hommes en sont venus à bout.;Die Soldaten sagen, sie habe diesen ungeheuren Kämpfer mehrere Minuten alleine in Schach gehalten. Letztlich hatte es zehn Männer gebraucht, um ihn endlich zu besiegen.\n;;Los soldados dicen que la vieron luchar para resistir al enorme durante varios minutos, después de lo cual hicieron falta diez hombres para acabar con él.\n;;;;;;;;;x
clumsy_adelita;Clumsy Adelita;Skjaldmö maladroite;Tollpatschige Schildmaid;;Doncella escudera torpe;;;;;;;;;x
clumsy_adelita_desc;This Adelita is not known for elegance nor grace.;Cette skjaldmö n'est pas réputée pour son élégance ni sa grâce.;Diese Schildmaid ist nicht für ihre Eleganz und Beweglichkeit berühmt.;;Esta doncella escudera no es conocida por su elegancia ni gracia.;;;;;;;;;x
opinion_adelita;Adelita;Skjaldmö;Schildmaid;;Doncella escudera ;;;;;;;;;x
nick_the_soldadera;the Soldadera;la Valkyrie;die Walküre;;la Valquiria;;;;;;;;;x
nick_the_former_adelita;the Former Adelita;l'Ancienne Skjaldmö;die ehemalige Schildmaid;;antigua doncella escudera;;;;;;;;;x
relieve_adelita;Relieve Adelita;Skjaldmö libérée de ses obligations;Schildmaid freisprechen;;Liberar doncella escudera ;;;;;;;;;x
relieve_adelita_desc;If an §YAdelita§! gets injured, sick or old it might be a good idea to relieve her of her duties.;Si une §Yskjaldmö§! est blessée, malade ou âgée, ce serait une bonne idée de la libérer de ses obligations.;Wenn eine §YSchildmaid§! verletzt, krank oder alt ist, ist es eine gute Idee, sie von ihren Pflichten freizusprechen.;;Si una §YDoncella escudera§! se halla herida, enferma o mayor podría ser una buena idea de liberarla de sus deberes.;;;;;;;;;x
adelita.20_DESC;I was summoned to the [FromFrom.GetTitle] today. Impressed by my martial skills and combat practice [FromFrom.GetSheHe] wants to appoint me adelita! Although a prestigious title, being a member of [FromFrom.GetHerHis] personal guard is likely to on occasion be a dangerous job.;J'ai été convoquée par notre [FromFrom.GetTitle] aujourd'hui. Impressionné[FromFrom.Get_E] par mes aptitudes au combat, [FromFrom.GetIlElle] veut me nommer skjaldmö ! Bien que ce soit un titre prestigieux, être un membre de sa garde personnelle peut s'avérer être une activité périlleuse.;Ich wurde heute zu [FromFrom.GetTitle] gerufen. Aufgrund meiner Fähigkeiten und Erfahrung im Kampf möchte [FromFrom.GetSheHe] mich zur Schildmaid ernennen! Es ist ein sehr prestigeträchtiger Titel, aber zur Leibgarde ernannt zu werden, dürfte nicht ganz ungefährlich sein.;;Hoy me llamó [FromFrom.GetTitle]. ¡Impresionad[FromFrom.GetOA] por mis habilidades marciales y práctica de combate, quiere nombrarme doncella escudera! Aunque sea un título prestigioso, es muy probable que ser miembro de su guardia personal sea de vez en cuando un trabajo peligroso.;;;;;;;;;x
EVTOPTA_adelita20;I would be honored!;J'en serais honorée !;Es wäre mir eine Ehre!;;¡Sería un honor para mí!;;;;;;;;;x
EVTOPTB_adelita20;I'm not really Adelita material...;Je n'ai pas l'étoffe pour être skjaldmö...;Nun ja, ich weiß nicht, ob ich aus dem Holz zur Schildmaid geschnitzt bin ...;;No estoy hecha para ser doncella escudera… ;;;;;;;;;x
EVTOPTB_adelita20_TOOLTIP;You respectfully decline.\n;Vous refusez poliment.\n;Ihr lehnt höflich ab.\n;;Rechazas respetuosamente.\n;;;;;;;;;x
adelita.21_DESC;I knew I was right to trust my gut regarding [From.GetTitledFirstName]. The woman has accepted my proposal and she is now a new Adelita!;Je savais que je devais me fier à mon instinct concernant [From.Get_le_TitledFirstName]. Elle a accepté ma proposition et elle est maintenant ma skjaldmö !;Wusste ich doch, dass ich mich auf mein Gefühl gegenüber [From.GetTitledFirstName] verlassen kann. Sie hat mein Angebot angenommen und wird nun meine Schildmaid sein!;;Sabía que tenía razón confiar en mi instinto sobre [From.GetTitledFirstName]. ¡Ha aceptado mi propuesta y ahora es mi nueva doncella escudera!;;;;;;;;;x
EVTOPTA_adelita21;I have a good feeling about this.;J'ai un bon pressentiment à ce sujet.;Ich habe ein gutes Gefühl bei dieser Sache.;;Esto me da buenas sensaciones.;;;;;;;;;x
adelita.22_DESC;[From.GetTitledFirstName] refused my proposal. She curtsied as she conveyed her thoughts on the matter, but made no attempt to explain herself. I admit to feeling a little confused. Who wouldn't be honored to be an Adelita?;[From.Get_Le_TitledFirstName] a rejeté ma proposition. Elle a fait une révérence en le disant, mais n'a pas donné la moindre explication. J'avoue me sentir un peu confus[Root.Get_E]. Qui ne serait pas honoré d'être ma skjaldmö ?;[From.GetTitledFirstName] lehnte meinen Vorschlag ab. Sie machte zwar einen Knicks, als sie nein sagte, erklärte sich mir aber nicht. Ich muss zugeben, dass mich das wundert. Warum sollte jemand eine solche Ehre ablehnen?;;[From.GetTitledFirstName] rechazó mi propuesta. Hizo una reverencia al comunicar sus ideas sobre el asunto, pero hizo ningún intento de explicarse. Reconozco sentirme un poco confus[Root.GetOA]. ¿Quién no se sentiría honrada de ser mi doncella escudera?;;;;;;;;;x
EVTOPTA_adelita22;There's no pleasing some people.;Certaines personnes ne peuvent pas être satisfaites.;Manchen Leuten kann man es einfach nicht recht machen.;;Hay gente a la que no se puede agradar.;;;;;;;;;x
